Id,Name,Project,Score
865,projekt-detail_1748,TD1006,0.1079976638
1022,projekt-detail_1896,IC1407,0.1079388394
1016,projekt-detail_1890,MP0902,0.1077573588
270,projekt-detail_1172,TD1303,0.1076806796
756,projekt-detail_1645,IS0906,0.1076299267
1046,projekt-detail_191,ES1202,0.107589373
930,projekt-detail_180,ES1405,0.107496703
761,projekt-detail_164,ES0801,0.1074347157
1214,projekt-detail_358,TU0602,0.1073795763
1635,projekt-detail_823,IS1406,0.1072995575
512,projekt-detail_1407,IS1007,0.1072722633
1546,projekt-detail_719,MP1002,0.107265645
995,projekt-detail_1870,TU1406,0.1072071538
928,projekt-detail_1808,FP1104,0.1071770106
1133,projekt-detail_273,FA0603,0.1071280825
1678,projekt-detail_868,TD1207,0.1069726708
852,projekt-detail_1736,TU1406,0.1069593081
557,projekt-detail_1451,FP1304,0.1068809618
1103,projekt-detail_243,BM0602,0.1067613247
419,projekt-detail_1319,IS1007,0.1065352928
148,projekt-detail_1052,TU0603,0.1063506579
208,projekt-detail_110,BM0607,0.1063175477
149,projekt-detail_1053,IS0603,0.106309614
1331,projekt-detail_483,ES0803,0.1062864521
397,projekt-detail_1295,CM1101,0.1062595729
701,projekt-detail_1592,TU0804,0.106196911
1148,projekt-detail_288,BM1003,0.1058765223
1220,projekt-detail_364,IC1305,0.1057874682
1256,projekt-detail_401,IC0801,0.1057785396
517,projekt-detail_1412,ES1405,0.1055957794
1134,projekt-detail_274,IC0701,0.1055878446
844,projekt-detail_1729,TD0801,0.1055295362
940,projekt-detail_1819,IS1004,0.1054165418
1533,projekt-detail_704,IC1304,0.1054006744
1481,projekt-detail_646,BM1402,0.1053780349
843,projekt-detail_1728,CM1005,0.1053410706
595,projekt-detail_1486,IC0803,0.1053163111
742,projekt-detail_1630,IC1408,0.1052891704
982,projekt-detail_1858,IS1410,0.1051731658
1556,projekt-detail_729,IS1210,0.1051305712
906,projekt-detail_1786,IS0902,0.1050805508
1327,projekt-detail_479,ES1005,0.1050452672
1051,projekt-detail_1924,CM0701,0.1049843425
1052,projekt-detail_1925,IC0906,0.1049661805
435,projekt-detail_1333,IC1202,0.1048863461
1777,projekt-detail_975,BM1106,0.1048072749
1697,projekt-detail_888,IS1205,0.1048010448
1019,projekt-detail_1893,IC0804,0.1047985771
753,projekt-detail_1642,BM1104,0.1047777344
1018,projekt-detail_1892,TU1004,0.1046312133
1402,projekt-detail_559,IS1308,0.1046196844
562,projekt-detail_1456,TD1201,0.1045726822
254,projekt-detail_1157,FP0902,0.1045043432
846,projekt-detail_1730,FP1304,0.1043405712
1758,projekt-detail_952,TD1201,0.1042474279
1279,projekt-detail_425,CM1201,0.104218297
74,projekt-detail_079,FP1205,0.1042115258
941,projekt-detail_181,TD0801,0.104114787
1786,projekt-detail_984,IS0602,0.1040771796
809,projekt-detail_1695,MP1402,0.1040312301
792,projekt-detail_167,TU0601,0.1039927764
285,projekt-detail_1187,IS0603,0.1039828179
1377,projekt-detail_533,IS1302,0.1039339133
955,projekt-detail_1833,IS1404,0.1038354305
1347,projekt-detail_502,FP1205,0.1038232183
168,projekt-detail_1070,IS1405,0.1037946531
1087,projekt-detail_227,ES1201,0.1036786637
1223,projekt-detail_367,BM1208,0.1036693976
1048,projekt-detail_1921,IS1404,0.1036687267
1041,projekt-detail_1914,TU1303,0.1036456498
570,projekt-detail_1463,ES1004,0.103641671
430,projekt-detail_1329,CM1303,0.1036045507
67,projekt-detail_072,IS0903,0.1035254067
991,projekt-detail_1867,IS0704,0.1035157069
500,projekt-detail_1394,FP1304,0.1033434551
120,projekt-detail_1026,FA1002,0.1033357138
849,projekt-detail_1733,ES1101,0.1033092949
1614,projekt-detail_796,FP1006,0.1032030617
150,projekt-detail_1054,IS1002,0.1031169097
1189,projekt-detail_332,IS0902,0.103109669
741,projekt-detail_162,IS1303,0.1027964256
943,projekt-detail_1821,TU1002,0.1026188268
810,projekt-detail_1696,TU0903,0.1025913556
1687,projekt-detail_878,ES1002,0.1024955191
558,projekt-detail_1452,TU0903,0.1024596863
186,projekt-detail_1088,FA1204,0.1023473116
800,projekt-detail_1687,IS0605,0.1022975652
124,projekt-detail_102,BM1402,0.1021340876
1539,projekt-detail_710,BM1403,0.1020793918
711,projekt-detail_1602,IS0906,0.1020435823
93,projekt-detail_098,IS0703,0.1018167829
1326,projekt-detail_478,IC0702,0.1018121716
1483,projekt-detail_648,TU0905,0.1017466454
428,projekt-detail_1327,IS1308,0.1016765305
514,projekt-detail_140,CM0702,0.1014094768
1274,projekt-detail_420,IS1406,0.1014003791
680,projekt-detail_1572,BM0906,0.1013690639
454,projekt-detail_1351,IS0805,0.101278648
716,projekt-detail_1607,TU0702,0.1012784828
1307,projekt-detail_457,TU0804,0.1012556403
861,projekt-detail_1744,FA0804,0.1012549873
1241,projekt-detail_386,IS0906,0.1011261842
873,projekt-detail_1756,TU1001,0.1011259219
785,projekt-detail_1672,FA1208,0.1010256199
407,projekt-detail_1306,IC0801,0.1009726477
1024,projekt-detail_1898,IC1408,0.1009377624
1727,projekt-detail_918,TU1207,0.100831128
327,projekt-detail_1227,IS1408,0.1008152808
1752,projekt-detail_946,IS1103,0.1007266876
922,projekt-detail_1801,FP1407,0.1007007252
1188,projekt-detail_331,IS0703,0.1005828256
724,projekt-detail_1614,ES1406,0.1005436357
446,projekt-detail_1343,IC0601,0.1005106999
1129,projekt-detail_269,MP1106,0.1003631944
440,projekt-detail_1338,IC0806,0.1003013513
1545,projekt-detail_717,CM1303,0.1002905879
361,projekt-detail_125,FA1202,0.100268527
18,projekt-detail_020,IS0601,0.1002371945
1445,projekt-detail_607,IC0904,0.1001650737
616,projekt-detail_1505,CM1206,0.1001325726
1523,projekt-detail_694,IS0902,0.0999907059
442,projekt-detail_133,FP1004,0.0999611443
256,projekt-detail_1159,IS0801,0.0999566787
1140,projekt-detail_280,IS1409,0.0998604866
1139,projekt-detail_279,TD1202,0.0997846008
1578,projekt-detail_753,IS1206,0.0997503692
1744,projekt-detail_938,ES1203,0.0996693366
646,projekt-detail_1534,MP1305,0.0994311716
1599,projekt-detail_775,IS0703,0.099219722
889,projekt-detail_1770,ES0802,0.0991829159
949,projekt-detail_1828,ES1004,0.0991515567
310,projekt-detail_1210,IS1205,0.0991189935
1641,projekt-detail_829,IS1410,0.0990729669
661,projekt-detail_1555,FP1303,0.0990195486
257,projekt-detail_115,TD1006,0.0988896422
1568,projekt-detail_743,FA1001,0.0988145294
1492,projekt-detail_658,TU1104,0.0987849147
958,projekt-detail_1836,ES0802,0.0987812516
491,projekt-detail_1385,IC1302,0.0986375759
62,projekt-detail_067,IS0802,0.0986191691
720,projekt-detail_1610,TD0905,0.0985635191
424,projekt-detail_1323,TU1004,0.0985537189
87,projekt-detail_092,MP1307,0.0985049481
638,projekt-detail_1526,IC1306,0.0984802095
1069,projekt-detail_207,IS0603,0.0984155591
649,projekt-detail_1537,TU1002,0.0983658775
648,projekt-detail_1536,TU1002,0.0983658775
1487,projekt-detail_652,IS1202,0.0983410757
1122,projekt-detail_262,IC0804,0.0982531645
151,projekt-detail_1055,FP1206,0.0981734513
1067,projekt-detail_205,IS0906,0.0981532694
301,projekt-detail_1202,IC0806,0.0979224643
239,projekt-detail_1140,ES1104,0.0978846129
791,projekt-detail_1679,ES1408,0.0978483238
487,projekt-detail_1381,IS1406,0.0974422809
1287,projekt-detail_434,ES0803,0.0974331535
3,projekt-detail_004,IC1206,0.0971697744
321,projekt-detail_1220,ES1201,0.0971034352
1278,projekt-detail_424,ES1203,0.0969388878
1675,projekt-detail_865,IS1409,0.0968889171
452,projekt-detail_1349,IS0903,0.0968863832
314,projekt-detail_1214,MP1106,0.0968827381
262,projekt-detail_1164,IS0902,0.0966971081
1321,projekt-detail_473,TD1101,0.0966414585
578,projekt-detail_1470,IS1204,0.0964491119
559,projekt-detail_1453,IS1204,0.0964491119
1043,projekt-detail_1916,TD1203,0.0963838795
1074,projekt-detail_213,TU0801,0.0960895482
455,projekt-detail_1352,IS0603,0.0960469179
563,projekt-detail_1457,TD1210,0.0960363733
1725,projekt-detail_916,IS1306,0.0960179623
601,projekt-detail_1491,IC0701,0.0958253107
1316,projekt-detail_467,IC1206,0.0957957126
398,projekt-detail_1296,CM1101,0.095781154
631,projekt-detail_151,TD1303,0.0955576059
706,projekt-detail_1598,ES0907,0.0955077546
83,projekt-detail_088,IS1202,0.0954472986
1606,projekt-detail_784,TU1104,0.0954451881
1007,projekt-detail_1882,FA1308,0.0954088041
543,projekt-detail_1437,TD1005,0.0951536035
289,projekt-detail_1190,TU1002,0.095135039
479,projekt-detail_1374,MP1208,0.0950887501
1121,projekt-detail_261,BM1406,0.0950434871
1618,projekt-detail_801,TU0804,0.0949194901
1193,projekt-detail_336,ES1308,0.0948454534
1211,projekt-detail_355,ES1202,0.0947916147
1800,projekt-detail_998,IC0901,0.0947908111
46,projekt-detail_051,MP1101,0.0946807795
1616,projekt-detail_798,TU1002,0.0946353835
1164,projekt-detail_305,TU1103,0.0944996738
1032,projekt-detail_1906,TU1303,0.0944744674
183,projekt-detail_1084,TD1101,0.0944530511
1207,projekt-detail_351,TU0804,0.0944332672
81,projekt-detail_086,IS0903,0.0943827722
1190,projekt-detail_333,TD1005,0.0943636463
633,projekt-detail_1521,IS1102,0.0942411341
1362,projekt-detail_517,IC1205,0.0940276993
799,projekt-detail_1686,BM1402,0.0937970636
974,projekt-detail_1850,TU1406,0.0937063203
1259,projekt-detail_404,IC0806,0.09345553
1457,projekt-detail_619,ES1404,0.0934403295
695,projekt-detail_1586,IS1207,0.0933180674
246,projekt-detail_1147,ES0803,0.0933036149
643,projekt-detail_1530,ES1003,0.0931182309
1295,projekt-detail_443,IC1304,0.093008317
1128,projekt-detail_268,CM1404,0.0929648157
209,projekt-detail_1110,MP1306,0.0929528861
363,projekt-detail_1261,IS0605,0.0929175415
1145,projekt-detail_285,TU0603,0.0927031939
1036,projekt-detail_190,BM0902,0.0926450333
759,projekt-detail_1648,IC1207,0.0925247639
1197,projekt-detail_340,FA1004,0.0924810571
184,projekt-detail_1086,TU1004,0.0924279291
1400,projekt-detail_557,FP1207,0.0923576612
1302,projekt-detail_452,TU0701,0.0923256088
1244,projekt-detail_389,IC1302,0.0922988099
1269,projekt-detail_414,FA1001,0.0922719012
663,projekt-detail_1557,BM0704,0.0920606052
1152,projekt-detail_292,FP0603,0.0920454338
410,projekt-detail_1309,FA0702,0.0920191553
1750,projekt-detail_944,IS1007,0.091954274
288,projekt-detail_118,IS0605,0.0919356034
453,projekt-detail_134,ES0802,0.0917083819
836,projekt-detail_1720,FP1404,0.0916752581
1055,projekt-detail_193,TU1202,0.0916717402
143,projekt-detail_1047,FA0802,0.0915893715
1728,projekt-detail_919,FP1406,0.091414266
43,projekt-detail_048,TD0803,0.0913125735
614,projekt-detail_1503,BM0704,0.0911877191
1593,projekt-detail_769,TD1202,0.0911842528
1368,projekt-detail_524,TD1201,0.0911189964
200,projekt-detail_1102,IS0906,0.0910799985
866,projekt-detail_1749,BM1402,0.0909507924
95,projekt-detail_1000,FA1105,0.0908625343
235,projekt-detail_1135,MP1105,0.0908372164
526,projekt-detail_1420,IS0602,0.0907726342
295,projekt-detail_1197,TU0804,0.0907517016
548,projekt-detail_1442,ES0602,0.0906046096
959,projekt-detail_1837,IS1102,0.0905172822
1509,projekt-detail_677,ES1305,0.0904454963
1789,projekt-detail_987,IC1301,0.0904312792
1173,projekt-detail_316,CM1006,0.0903253916
1199,projekt-detail_342,FP1105,0.0901851185
1505,projekt-detail_673,IS1408,0.0899617654
47,projekt-detail_052,IS0603,0.0899284986
827,projekt-detail_1712,IS0902,0.0897231012
1479,projekt-detail_644,IC1002,0.0896941614
1216,projekt-detail_360,FP1204,0.0895621409
431,projekt-detail_132,TU1001,0.0894333815
590,projekt-detail_1481,TU1205,0.0894237895
1264,projekt-detail_409,IS1306,0.0891900156
828,projekt-detail_1713,IS0902,0.0890240742
1772,projekt-detail_968,IC1207,0.0889441568
1174,projekt-detail_317,IC1105,0.0887211008
1146,projekt-detail_286,IS0802,0.08866186
1076,projekt-detail_215,IS0801,0.088602558
370,projekt-detail_1268,TU1002,0.0885676011
63,projekt-detail_068,FP0804,0.088493373
225,projekt-detail_1126,ES1106,0.0881652057
388,projekt-detail_1286,BM1103,0.0881516341
1760,projekt-detail_954,IS1404,0.0880929773
918,projekt-detail_1798,TU1004,0.0879861981
21,projekt-detail_023,IS0604,0.0878499194
1078,projekt-detail_217,IS0906,0.0877637275
450,projekt-detail_1347,IS1104,0.0877361698
666,projekt-detail_155,IS1004,0.087492646
1406,projekt-detail_563,IS0906,0.0872663187
879,projekt-detail_1761,IC1408,0.0872350349
917,projekt-detail_1797,TU1205,0.0871663333
927,projekt-detail_1807,IS1207,0.0871658892
1713,projekt-detail_904,TU1306,0.0869763353
1555,projekt-detail_728,FP0804,0.0869449972
524,projekt-detail_1419,IC0902,0.0869121492
1782,projekt-detail_980,FA1006,0.0867881786
945,projekt-detail_1823,FP0901,0.0867775479
1405,projekt-detail_562,IS0602,0.0867184
1745,projekt-detail_939,FA1306,0.0865446422
1430,projekt-detail_588,ES0801,0.086534622
204,projekt-detail_1106,ES1201,0.0864815323
211,projekt-detail_1112,TU0802,0.0863249793
1013,projekt-detail_1888,IS1101,0.0861913212
94,projekt-detail_099,TU0804,0.0861739403
520,projekt-detail_1415,TU0602,0.0860623853
1495,projekt-detail_661,TU1103,0.0859407552
1318,projekt-detail_469,FP1403,0.0858541665
207,projekt-detail_1109,MP1006,0.0858181012
1208,projekt-detail_352,IS1409,0.085801165
1247,projekt-detail_392,IC1402,0.0857599127
568,projekt-detail_1461,IC1301,0.0856827421
976,projekt-detail_1852,TU0903,0.0856693997
1149,projekt-detail_289,IC0804,0.0856641495
613,projekt-detail_1502,TD1302,0.0856409266
1037,projekt-detail_1910,MP1306,0.085516903
1490,projekt-detail_656,TU0804,0.0854668224
704,projekt-detail_1595,ES0602,0.0853866343
499,projekt-detail_1393,BM1407,0.085379613
1730,projekt-detail_922,FP1407,0.0850533262
981,projekt-detail_1857,IS1006,0.0850433667
192,projekt-detail_1094,IS1410,0.0850363142
1649,projekt-detail_837,IC1207,0.0849448272
307,projekt-detail_1208,FA0803,0.0849217861
1653,projekt-detail_841,TU1209,0.0848708395
1623,projekt-detail_806,IC1301,0.084845712
937,projekt-detail_1816,TU1207,0.0847990546
1548,projekt-detail_721,TD1209,0.0847153556
626,projekt-detail_1515,MP1207,0.0846773727
1564,projekt-detail_739,IS1107,0.0845997185
1111,projekt-detail_251,IC0604,0.0845785296
278,projekt-detail_117,TD1106,0.0844457043
1711,projekt-detail_902,BM1103,0.0844234159
1650,projekt-detail_838,IS1407,0.0844196263
1219,projekt-detail_363,TD1205,0.084403626
902,projekt-detail_1782,IC1105,0.0842762103
1622,projekt-detail_805,MP1305,0.0842377077
746,projekt-detail_1635,BM1406,0.084205515
697,projekt-detail_1589,IC1408,0.0842052387
1365,projekt-detail_521,TD1101,0.0841357411
793,projekt-detail_1680,FP1304,0.0841254542
1151,projekt-detail_291,FP0804,0.0840759646
1471,projekt-detail_636,TD1106,0.0840333175
660,projekt-detail_1554,TU1207,0.0840277609
136,projekt-detail_1040,IC1104,0.0840116688
1773,projekt-detail_969,CM1201,0.0837682883
36,projekt-detail_040,IC1106,0.0837385252
1073,projekt-detail_212,CM1306,0.0836846177
1421,projekt-detail_578,IS0801,0.0835992949
1459,projekt-detail_621,TU1004,0.0835332701
242,projekt-detail_1143,FP1205,0.0834773671
1544,projekt-detail_715,TU1201,0.0833077198
224,projekt-detail_1125,TU1303,0.0832463084
772,projekt-detail_165,IS0802,0.0832293925
1442,projekt-detail_604,IC0702,0.0832180151
176,projekt-detail_1078,BM1402,0.0831584505
723,projekt-detail_1613,FP0804,0.083136655
1549,projekt-detail_722,IS0605,0.0830054811
883,projekt-detail_1765,FA1003,0.0827979773
1277,projekt-detail_423,IS0903,0.0825330647
8,projekt-detail_009,IC0604,0.0824783073
20,projekt-detail_022,FA1005,0.0824394487
960,projekt-detail_1838,BM1307,0.0822874978
1311,projekt-detail_462,FP1003,0.0822700435
1572,projekt-detail_747,MP1304,0.0822133778
1664,projekt-detail_852,BM1207,0.0821078135
588,projekt-detail_147,TD1103,0.08209632
503,projekt-detail_1398,IS0605,0.0819324315
234,projekt-detail_1134,CM1404,0.0818774886
112,projekt-detail_1019,FP1304,0.0818405559
1374,projekt-detail_530,FA1302,0.0818320678
1624,projekt-detail_807,TU1408,0.0818019291
963,projekt-detail_1840,IS1207,0.0811233058
355,projekt-detail_1254,IC1201,0.0810322257
406,projekt-detail_1304,IS0601,0.0808071371
272,projekt-detail_1174,FP0804,0.0808060258
489,projekt-detail_1383,FP1006,0.0806733706
1126,projekt-detail_266,TU1001,0.0806358503
343,projekt-detail_1242,TU0602,0.0804745762
1706,projekt-detail_897,BM1406,0.080388415
384,projekt-detail_1282,FP0901,0.0803462145
1323,projekt-detail_475,ES0902,0.0802215516
9,projekt-detail_010,IS0703,0.0800839472
832,projekt-detail_1717,BM1204,0.0799865489
822,projekt-detail_1708,FP1003,0.0799595217
1643,projekt-detail_831,FP0804,0.0798721428
1357,projekt-detail_512,IS0603,0.0798528525
1303,projekt-detail_453,IC0801,0.0798055777
1114,projekt-detail_254,FP0803,0.0797788429
64,projekt-detail_069,CM1303,0.0797515266
304,projekt-detail_1205,TD1106,0.0795973272
1542,projekt-detail_713,FP1405,0.0795501868
541,projekt-detail_1435,FP0901,0.0793491154
1553,projekt-detail_726,TD1106,0.0793439695
1075,projekt-detail_214,TD1210,0.0793293217
1168,projekt-detail_309,FP1003,0.0793040005
582,projekt-detail_1474,FP0802,0.0792688452
1467,projekt-detail_632,IS1310,0.0792064121
1597,projekt-detail_773,IS1303,0.0791701298
794,projekt-detail_1681,IS0902,0.0787663462
936,projekt-detail_1815,IS1404,0.0787179677
915,projekt-detail_1795,TU1302,0.0786514023
1366,projekt-detail_522,TU1401,0.0785440864
1354,projekt-detail_509,IC0602,0.0785415458
1142,projekt-detail_282,IS0907,0.078538155
1685,projekt-detail_876,IS1205,0.0785008227
1437,projekt-detail_599,MP1006,0.0784669462
1198,projekt-detail_341,IS1306,0.078454688
923,projekt-detail_1802,ES1201,0.0783701236
1660,projekt-detail_848,IS1308,0.0783059254
35,projekt-detail_039,FA1006,0.0781949153
534,projekt-detail_1429,IS1205,0.0777050291
813,projekt-detail_1699,ES1102,0.0776660302
882,projekt-detail_1764,FA1306,0.0776639034
89,projekt-detail_094,BM1208,0.077522982
693,projekt-detail_1584,FP1405,0.0774622278
356,projekt-detail_1255,ES1408,0.0773944862
138,projekt-detail_1042,IC1103,0.0773158906
1498,projekt-detail_665,TD1210,0.077284077
118,projekt-detail_1024,IS1404,0.0770138982
860,projekt-detail_1743,IC0806,0.0769860066
1719,projekt-detail_910,IS0603,0.0769664086
1335,projekt-detail_488,TU1401,0.0769323589
286,projekt-detail_1188,IS0906,0.0768825507
1242,projekt-detail_387,IC1002,0.0768460907
647,projekt-detail_1535,IC1204,0.0768178999
5,projekt-detail_006,IS0801,0.0765460628
1427,projekt-detail_585,FP0603,0.0764670122
886,projekt-detail_1768,IS1202,0.0764264276
1451,projekt-detail_613,BM0606,0.0763878945
413,projekt-detail_1311,FA1302,0.0761416113
366,projekt-detail_1264,IS1007,0.0760789722
50,projekt-detail_055,IS0906,0.0760137777
1125,projekt-detail_265,FA1001,0.0759928352
1621,projekt-detail_804,TU1304,0.07597838
1058,projekt-detail_196,TU0903,0.0758833099
1080,projekt-detail_219,ES0806,0.0757589937
296,projekt-detail_1198,IS0801,0.0757280045
202,projekt-detail_1104,TD1210,0.0756802908
989,projekt-detail_1865,IC1307,0.0756241863
1521,projekt-detail_691,TD1210,0.0755268016
966,projekt-detail_1843,ES1205,0.0755188926
230,projekt-detail_1130,IS1103,0.075357724
1756,projekt-detail_950,IS0906,0.0752801609
1361,projekt-detail_516,IS0603,0.0752557601
1531,projekt-detail_702,ES1106,0.0752529314
493,projekt-detail_1387,IC0604,0.0751448997
1324,projekt-detail_476,BM1207,0.0751180987
1136,projekt-detail_276,IC1001,0.0751104615
1529,projekt-detail_700,FP1403,0.0750931317
668,projekt-detail_1561,CM1206,0.0750885724
754,projekt-detail_1643,TU1208,0.0749801629
730,projekt-detail_161,IS0602,0.0748082206
128,projekt-detail_1033,IS0901,0.0747325865
1021,projekt-detail_1895,TD1003,0.0743820106
1394,projekt-detail_550,TU1205,0.0743778556
1393,projekt-detail_549,TU1205,0.0743778556
787,projekt-detail_1674,ES1203,0.0743585594
1063,projekt-detail_201,CM1404,0.0743547928
1418,projekt-detail_575,FP1404,0.0743416785
1536,projekt-detail_707,TU1204,0.0743353705
1341,projekt-detail_495,IS0801,0.0742787822
913,projekt-detail_1793,ES0603,0.0740545681
232,projekt-detail_1132,IS1007,0.0738994957
632,projekt-detail_1520,FP1202,0.0738894197
88,projekt-detail_093,IS1405,0.0738868554
1799,projekt-detail_997,TD1210,0.0737879471
1446,projekt-detail_608,ES0805,0.0735289907
1656,projekt-detail_844,TU1105,0.0734286845
677,projekt-detail_156,IS1204,0.0732594346
1280,projekt-detail_426,IS0602,0.0732533839
490,projekt-detail_1384,TU1303,0.073252738
416,projekt-detail_1315,IS0701,0.0730316218
1213,projekt-detail_357,CM1405,0.0730219355
744,projekt-detail_1633,IS0604,0.0729565983
52,projekt-detail_057,IS0803,0.0729315161
1246,projekt-detail_391,CM1201,0.0727901194
1785,projekt-detail_983,IS1302,0.0727187503
1119,projekt-detail_259,TU1205,0.0726944519
914,projekt-detail_1794,TU1207,0.072545749
318,projekt-detail_1218,TD1303,0.0725418522
330,projekt-detail_122,MP1407,0.0724986529
1648,projekt-detail_836,ES0601,0.0724406445
713,projekt-detail_1604,IS1406,0.0724053736
1245,projekt-detail_390,TU1203,0.0720866
1025,projekt-detail_1899,TU0601,0.0719358143
948,projekt-detail_1826,TU0601,0.0719358143
1000,projekt-detail_1875,FP1407,0.0718662561
1743,projekt-detail_937,ES0803,0.0718523493
1137,projekt-detail_277,ES1302,0.0717230867
1113,projekt-detail_253,MP0601,0.0716537717
551,projekt-detail_1445,ES1407,0.0715055637
712,projekt-detail_1603,IS1404,0.071374641
694,projekt-detail_1585,TU1207,0.0713423221
1512,projekt-detail_680,IS1409,0.0712745479
381,projekt-detail_1279,FA1208,0.0711186552
1601,projekt-detail_777,IC1408,0.0710869304
591,projekt-detail_1482,IS0703,0.071043305
1023,projekt-detail_1897,TU0903,0.0710232733
1499,projekt-detail_666,IS0703,0.0709303258
1425,projekt-detail_582,ES0803,0.0707866437
65,projekt-detail_070,MP1106,0.070779603
213,projekt-detail_1114,IC1302,0.0705783381
1378,projekt-detail_534,TD1209,0.0704603312
1732,projekt-detail_924,BM0607,0.0700904283
1717,projekt-detail_908,ES1205,0.0700608205
1410,projekt-detail_567,IC0702,0.0700439449
978,projekt-detail_1854,IC0901,0.0700381196
636,projekt-detail_1524,IC0901,0.0700381196
1201,projekt-detail_344,IC1206,0.0696987448
251,projekt-detail_1153,TU1304,0.0695695523
1182,projekt-detail_325,ES0803,0.0695672531
294,projekt-detail_1196,IS0903,0.0694136035
1474,projekt-detail_639,IS0703,0.0693942452
1038,projekt-detail_1911,IC0804,0.0690801407
683,projekt-detail_1575,IC0902,0.0690015967
1748,projekt-detail_942,TD1106,0.068816939
1263,projekt-detail_408,FP0802,0.0687634097
1262,projekt-detail_407,FP0802,0.0687634097
1160,projekt-detail_301,MP1308,0.0687370661
521,projekt-detail_1416,ES1104,0.0687342954
181,projekt-detail_1082,TU1406,0.0687216436
1020,projekt-detail_1894,FP1205,0.0684256243
1404,projekt-detail_561,ES1205,0.0684247274
447,projekt-detail_1344,IS1304,0.0683893678
1175,projekt-detail_318,FA0903,0.0683088687
1769,projekt-detail_965,ES1105,0.0682259448
125,projekt-detail_1030,IS1103,0.0682255843
249,projekt-detail_1150,MP1004,0.0680176647
1231,projekt-detail_375,IS1103,0.0678510208
1109,projekt-detail_249,TU1102,0.0678428648
229,projekt-detail_112,BM1401,0.0675005044
1417,projekt-detail_574,IS0605,0.0674476891
1248,projekt-detail_393,IS1303,0.0673986217
1680,projekt-detail_870,IS1204,0.0671422624
1577,projekt-detail_752,TU1304,0.0665277491
644,projekt-detail_1531,IS0602,0.0664834776
1733,projekt-detail_925,FP1201,0.0663787985
847,projekt-detail_1731,IC1408,0.0662820951
874,projekt-detail_1757,IC1304,0.0661790237
1429,projekt-detail_587,TD1103,0.0661502686
1698,projekt-detail_889,BM1104,0.0659513616
1633,projekt-detail_820,IS1007,0.0654961599
1412,projekt-detail_569,ES1202,0.0654791214
840,projekt-detail_1725,MP1406,0.0654600295
1064,projekt-detail_202,IC1401,0.0654226526
1540,projekt-detail_711,IS1409,0.0653456
1227,projekt-detail_371,TU1407,0.0651963784
1488,projekt-detail_654,IC0906,0.065125902
1250,projekt-detail_395,IS1409,0.0650806779
1154,projekt-detail_294,FA0701,0.065058947
1285,projekt-detail_432,IS1103,0.0650448311
1638,projekt-detail_826,ES0803,0.0650435509
845,projekt-detail_172,IS1202,0.0650369404
567,projekt-detail_1460,ES1309,0.0648421062
1293,projekt-detail_441,IS0603,0.0647662449
938,projekt-detail_1817,FP1306,0.0647101279
1739,projekt-detail_933,IS1407,0.064576767
1184,projekt-detail_327,TU0804,0.0643507874
308,projekt-detail_1209,TU1002,0.0641737862
191,projekt-detail_1093,TU1002,0.0640614252
1204,projekt-detail_347,TD1106,0.0638493105
749,projekt-detail_1638,IS0604,0.0637625335
907,projekt-detail_1787,ES1004,0.0634655907
1738,projekt-detail_932,BM1104,0.0632176584
177,projekt-detail_1079,IS1308,0.0630777065
380,projekt-detail_1278,TD1208,0.0628482559
275,projekt-detail_1177,FP1302,0.0627484283
690,projekt-detail_1581,ES1407,0.0625980883
92,projekt-detail_097,IS1105,0.0624831744
1359,projekt-detail_514,IS0802,0.0618798677
1720,projekt-detail_911,TD1210,0.0618157955
987,projekt-detail_1862,TU0601,0.0616860193
1314,projekt-detail_465,TU1201,0.0615549066
1718,projekt-detail_909,TD1201,0.0614336683
1613,projekt-detail_795,TU1406,0.0614239728
400,projekt-detail_1299,FP1204,0.0613095897
292,projekt-detail_1193,FP1304,0.0605833466
1308,projekt-detail_459,CM1404,0.0602216786
1552,projekt-detail_725,FA1407,0.0601088822
825,projekt-detail_1710,IS0902,0.060023081
341,projekt-detail_1240,IS0602,0.059941629
439,projekt-detail_1337,TU0804,0.0598680514
1559,projekt-detail_734,MP0804,0.0593781987
818,projekt-detail_1704,IC0602,0.0577540214
1120,projekt-detail_260,TD1205,0.0576745493
1161,projekt-detail_302,TU0804,0.057493713
1221,projekt-detail_365,FP1407,0.0574923316
1382,projekt-detail_538,ES1003,0.0574439957
1433,projekt-detail_593,IS0906,0.0574211377
1801,projekt-detail_999,FP0603,0.057365272
401,projekt-detail_129,FA1402,0.0572999883
1333,projekt-detail_485,IC0804,0.0572918041
1172,projekt-detail_314,FA1102,0.0571473058
1090,projekt-detail_230,ES1104,0.0569947737
1104,projekt-detail_244,FA1002,0.0566367852
507,projekt-detail_1401,IS0605,0.0564546281
193,projekt-detail_1095,MP0701,0.0564123443
486,projekt-detail_1380,ES0803,0.056273132
657,projekt-detail_1551,IS0802,0.0559394627
1655,projekt-detail_843,IS0906,0.0552355109
98,projekt-detail_1005,FA1006,0.0547243294
44,projekt-detail_049,BM1003,0.0544629446
598,projekt-detail_1489,TU1002,0.0544005522
1659,projekt-detail_847,IS0802,0.0542782647
141,projekt-detail_1045,IC1103,0.0537895419
1110,projekt-detail_250,BM1402,0.0534661796
935,projekt-detail_1814,BM1101,0.0532881704
1587,projekt-detail_762,IS0802,0.0531170998
